"service_id","date","exception_type"
"B10D9255","20221214","1"
"B10D9255","20221215","1"
"B10D9255","20221216","1"
"B10D9255","20221219","1"
"B10D9255","20221220","1"
"B10D9255","20221221","1"
"B10D9255","20221222","1"
"D9FC08C2","20221104","1"
"D9FC08C2","20221111","1"
"D9FC08C2","20221118","1"
"D9FC08C2","20221125","1"
"D9FC08C2","20221202","1"
"D9FC08C2","20221209","1"
"D9FC08C2","20221216","1"
"D9FC08C2","20221223","1"
"0ADF48BD","20221118","1"
"0ADF48BD","20221125","1"
"0ADF48BD","20221202","1"
"0ADF48BD","20221209","1"
"0ADF48BD","20221216","1"
"0ADF48BD","20221223","1"
"AAA37EC2","20221103","1"
"AAA37EC2","20221107","1"
"AAA37EC2","20221108","1"
"AAA37EC2","20221109","1"
"AAA37EC2","20221110","1"
"AAA37EC2","20221114","1"
"AAA37EC2","20221115","1"
"AAA37EC2","20221116","1"
"AAA37EC2","20221117","1"
"AAA37EC2","20221121","1"
"AAA37EC2","20221122","1"
"AAA37EC2","20221123","1"
"AAA37EC2","20221128","1"
"AAA37EC2","20221129","1"
"AAA37EC2","20221130","1"
"AAA37EC2","20221201","1"
"AAA37EC2","20221205","1"
"AAA37EC2","20221206","1"
"AAA37EC2","20221207","1"
"AAA37EC2","20221208","1"
"AAA37EC2","20221212","1"
"AAA37EC2","20221213","1"
"AAA37EC2","20221214","1"
"AAA37EC2","20221215","1"
"AAA37EC2","20221219","1"
"AAA37EC2","20221220","1"
"AAA37EC2","20221221","1"
"AAA37EC2","20221222","1"
"3342A60D","20221103","1"
"3342A60D","20221104","1"
"3342A60D","20221107","1"
"3342A60D","20221108","1"
"3342A60D","20221109","1"
"3342A60D","20221110","1"
"3342A60D","20221111","1"
"3342A60D","20221114","1"
"3342A60D","20221115","1"
"3342A60D","20221116","1"
"3342A60D","20221117","1"
"3342A60D","20221121","1"
"3342A60D","20221122","1"
"3342A60D","20221123","1"
"3342A60D","20221128","1"
"3342A60D","20221129","1"
"3342A60D","20221130","1"
"3342A60D","20221201","1"
"3342A60D","20221205","1"
"3342A60D","20221206","1"
"3342A60D","20221207","1"
"3342A60D","20221208","1"
"3342A60D","20221212","1"
"3342A60D","20221213","1"
"3342A60D","20221214","1"
"3342A60D","20221215","1"
"3342A60D","20221219","1"
"3342A60D","20221220","1"
"3342A60D","20221221","1"
"3342A60D","20221222","1"
"3342A60D","20221226","1"
"4468C834","20221104","1"
"4468C834","20221111","1"
"4468C834","20221118","1"
"4468C834","20221123","1"
"4468C834","20221202","1"
"4468C834","20221209","1"
"4468C834","20221216","1"
"4468C834","20221223","1"
"D1D59B0A","20221105","1"
"D1D59B0A","20221106","1"
"D1D59B0A","20221112","1"
"D1D59B0A","20221113","1"
"D1D59B0A","20221119","1"
"D1D59B0A","20221120","1"
"D1D59B0A","20221124","1"
"D1D59B0A","20221126","1"
"D1D59B0A","20221127","1"
"C0FD9EAB","20221105","1"
"C0FD9EAB","20221112","1"
"C0FD9EAB","20221119","1"
"C0FD9EAB","20221126","1"
"C0FD9EAB","20221203","1"
"C0FD9EAB","20221210","1"
"C0FD9EAB","20221217","1"
"77707C18","20221106","1"
"77707C18","20221113","1"
"77707C18","20221120","1"
"77707C18","20221124","1"
"77707C18","20221127","1"
"77707C18","20221204","1"
"77707C18","20221211","1"
"77707C18","20221218","1"
"A0F1E0B4","20221105","1"
"A0F1E0B4","20221112","1"
"A0F1E0B4","20221119","1"
"A0F1E0B4","20221124","1"
"A0F1E0B4","20221126","1"
"A0F1E0B4","20221203","1"
"A0F1E0B4","20221210","1"
"A0F1E0B4","20221217","1"
"6BA1B3DC","20221106","1"
"6BA1B3DC","20221113","1"
"6BA1B3DC","20221120","1"
"6BA1B3DC","20221127","1"
"6BA1B3DC","20221204","1"
"6BA1B3DC","20221211","1"
"6BA1B3DC","20221218","1"
"0A172CB1","20221103","1"
"0A172CB1","20221104","1"
"0A172CB1","20221107","1"
"0A172CB1","20221109","1"
"0A172CB1","20221110","1"
"0A172CB1","20221111","1"
"55855BEF","20221105","1"
"55855BEF","20221106","1"
"55855BEF","20221112","1"
"55855BEF","20221113","1"
"55855BEF","20221119","1"
"55855BEF","20221120","1"
"55855BEF","20221124","1"
"55855BEF","20221126","1"
"55855BEF","20221127","1"
"55855BEF","20221203","1"
"55855BEF","20221204","1"
"55855BEF","20221210","1"
"55855BEF","20221211","1"
"55855BEF","20221217","1"
"55855BEF","20221218","1"
"55855BEF","20221224","1"
"55855BEF","20221225","1"
"55855BEF","20221231","1"
"5BB102D1","20221103","1"
"5BB102D1","20221104","1"
"5BB102D1","20221108","1"
"5BB102D1","20221109","1"
"5BB102D1","20221110","1"
"5BB102D1","20221111","1"
"5BB102D1","20221115","1"
"5BB102D1","20221116","1"
"5BB102D1","20221117","1"
"5BB102D1","20221118","1"
"5BB102D1","20221122","1"
"5BB102D1","20221123","1"
"5BB102D1","20221124","1"
"5BB102D1","20221125","1"
"5BB102D1","20221129","1"
"5BB102D1","20221130","1"
"5BB102D1","20221201","1"
"5BB102D1","20221202","1"
"5BB102D1","20221206","1"
"5BB102D1","20221207","1"
"5BB102D1","20221208","1"
"5BB102D1","20221209","1"
"5BB102D1","20221213","1"
"5BB102D1","20221214","1"
"5BB102D1","20221215","1"
"5BB102D1","20221216","1"
"5BB102D1","20221220","1"
"5BB102D1","20221221","1"
"5BB102D1","20221222","1"
"5BB102D1","20221223","1"
"C970B693","20221103","1"
"C970B693","20221104","1"
"C970B693","20221107","1"
"C970B693","20221108","1"
"C970B693","20221109","1"
"C970B693","20221114","1"
"C970B693","20221115","1"
"C970B693","20221121","1"
"C970B693","20221122","1"
"C970B693","20221128","1"
"C970B693","20221129","1"
"C970B693","20221130","1"
"C970B693","20221201","1"
"C970B693","20221205","1"
"C970B693","20221207","1"
"C970B693","20221208","1"
"C970B693","20221212","1"
"C970B693","20221214","1"
"C970B693","20221215","1"
"C970B693","20221216","1"
"C970B693","20221219","1"
"C970B693","20221220","1"
"C970B693","20221221","1"
"C970B693","20221222","1"
"00906ADC","20221107","1"
"00906ADC","20221110","1"
"00906ADC","20221111","1"
"00906ADC","20221116","1"
"00906ADC","20221117","1"
"00906ADC","20221118","1"
"00906ADC","20221123","1"
"00906ADC","20221125","1"
"00906ADC","20221202","1"
"00906ADC","20221206","1"
"00906ADC","20221209","1"
"00906ADC","20221213","1"
"00906ADC","20221223","1"
"5E6BFE46","20221103","1"
"5E6BFE46","20221104","1"
"5E6BFE46","20221108","1"
"5E6BFE46","20221109","1"
"5E6BFE46","20221114","1"
"5E6BFE46","20221115","1"
"5E6BFE46","20221121","1"
"5E6BFE46","20221122","1"
"5E6BFE46","20221128","1"
"5E6BFE46","20221129","1"
"5E6BFE46","20221130","1"
"5E6BFE46","20221201","1"
"5E6BFE46","20221205","1"
"5E6BFE46","20221207","1"
"5E6BFE46","20221208","1"
"5E6BFE46","20221212","1"
"5E6BFE46","20221214","1"
"5E6BFE46","20221215","1"
"5E6BFE46","20221216","1"
"5E6BFE46","20221219","1"
"5E6BFE46","20221220","1"
"5E6BFE46","20221221","1"
"5E6BFE46","20221222","1"
"7809F91D","20221103","1"
"7809F91D","20221104","1"
"7809F91D","20221107","1"
"7809F91D","20221108","1"
"7809F91D","20221109","1"
"7809F91D","20221110","1"
"7809F91D","20221111","1"
"7809F91D","20221114","1"
"7809F91D","20221115","1"
"7809F91D","20221116","1"
"7809F91D","20221117","1"
"7809F91D","20221118","1"
"7809F91D","20221121","1"
"7809F91D","20221122","1"
"7809F91D","20221123","1"
"7809F91D","20221125","1"
"7809F91D","20221128","1"
"7809F91D","20221129","1"
"7809F91D","20221130","1"
"518D103D","20221103","1"
"518D103D","20221104","1"
"518D103D","20221108","1"
"518D103D","20221109","1"
"518D103D","20221114","1"
"518D103D","20221115","1"
"518D103D","20221121","1"
"518D103D","20221122","1"
"518D103D","20221128","1"
"518D103D","20221129","1"
"518D103D","20221130","1"
"518D103D","20221201","1"
"518D103D","20221205","1"
"518D103D","20221207","1"
"518D103D","20221208","1"
"518D103D","20221212","1"
"518D103D","20221213","1"
"518D103D","20221214","1"
"518D103D","20221215","1"
"518D103D","20221216","1"
"518D103D","20221219","1"
"518D103D","20221220","1"
"518D103D","20221221","1"
"518D103D","20221222","1"
"B17149F1","20221107","1"
"B17149F1","20221111","1"
"B17149F1","20221116","1"
"B17149F1","20221117","1"
"B17149F1","20221118","1"
"FBEFED32","20221107","1"
"FBEFED32","20221110","1"
"FBEFED32","20221111","1"
"FBEFED32","20221116","1"
"FBEFED32","20221117","1"
"FBEFED32","20221118","1"
"FBEFED32","20221123","1"
"FBEFED32","20221202","1"
"FBEFED32","20221206","1"
"FBEFED32","20221223","1"
"1D6F475F","20221110","1"
"1D6F475F","20221123","1"
"1D6F475F","20221202","1"
"1D6F475F","20221206","1"
"1D6F475F","20221209","1"
"1D6F475F","20221213","1"
"1D6F475F","20221223","1"
"26D1E909","20221209","1"
"26D1E909","20221213","1"
"113FFD85","20221103","1"
"113FFD85","20221104","1"
"113FFD85","20221108","1"
"113FFD85","20221109","1"
"113FFD85","20221110","1"
"113FFD85","20221111","1"
"113FFD85","20221115","1"
"113FFD85","20221116","1"
"113FFD85","20221117","1"
"113FFD85","20221118","1"
"113FFD85","20221122","1"
"113FFD85","20221123","1"
"113FFD85","20221129","1"
"113FFD85","20221130","1"
"113FFD85","20221201","1"
"113FFD85","20221202","1"
"113FFD85","20221205","1"
"113FFD85","20221206","1"
"113FFD85","20221207","1"
"113FFD85","20221208","1"
"113FFD85","20221209","1"
"113FFD85","20221212","1"
"113FFD85","20221213","1"
"113FFD85","20221214","1"
"113FFD85","20221215","1"
"113FFD85","20221216","1"
"113FFD85","20221219","1"
"113FFD85","20221220","1"
"113FFD85","20221221","1"
"113FFD85","20221222","1"
"113FFD85","20221223","1"
"89D29342","20221104","1"
"89D29342","20221107","1"
"89D29342","20221108","1"
"89D29342","20221109","1"
"89D29342","20221110","1"
"89D29342","20221111","1"
"89D29342","20221114","1"
"89D29342","20221115","1"
"89D29342","20221116","1"
"89D29342","20221117","1"
"89D29342","20221118","1"
"89D29342","20221121","1"
"89D29342","20221122","1"
"89D29342","20221123","1"
"89D29342","20221125","1"
"89D29342","20221128","1"
"89D29342","20221129","1"
"89D29342","20221130","1"
"89D29342","20221201","1"
"89D29342","20221202","1"
"89D29342","20221205","1"
"89D29342","20221206","1"
"89D29342","20221207","1"
"89D29342","20221208","1"
"89D29342","20221209","1"
"89D29342","20221212","1"
"89D29342","20221213","1"
"89D29342","20221214","1"
"89D29342","20221215","1"
"89D29342","20221216","1"
"89D29342","20221219","1"
"89D29342","20221220","1"
"89D29342","20221221","1"
"89D29342","20221222","1"
"89D29342","20221223","1"
"1277EC08","20221103","1"
"11FD8298","20221103","1"
"11FD8298","20221104","1"
"11FD8298","20221108","1"
"11FD8298","20221109","1"
"11FD8298","20221111","1"
"11FD8298","20221114","1"
"11FD8298","20221115","1"
"11FD8298","20221121","1"
"11FD8298","20221122","1"
"11FD8298","20221128","1"
"11FD8298","20221129","1"
"11FD8298","20221130","1"
"11FD8298","20221201","1"
"11FD8298","20221205","1"
"11FD8298","20221207","1"
"11FD8298","20221208","1"
"11FD8298","20221212","1"
"11FD8298","20221214","1"
"11FD8298","20221215","1"
"11FD8298","20221216","1"
"11FD8298","20221219","1"
"11FD8298","20221220","1"
"11FD8298","20221221","1"
"11FD8298","20221222","1"
"79AB34DE","20221112","1"
"F94E47EF","20221106","1"
"F94E47EF","20221113","1"
"F94E47EF","20221120","1"
"F94E47EF","20221124","1"
"F94E47EF","20221127","1"
"F31F29F1","20221105","1"
"F31F29F1","20221112","1"
"F31F29F1","20221119","1"
"F31F29F1","20221124","1"
"F31F29F1","20221126","1"
"F8380036","20221107","1"
"F8380036","20221110","1"
"F8380036","20221123","1"
"F8380036","20221202","1"
"F8380036","20221206","1"
"F8380036","20221223","1"
"1184D340","20221103","1"
"1184D340","20221104","1"
"1184D340","20221107","1"
"1184D340","20221108","1"
"1184D340","20221109","1"
"1184D340","20221110","1"
"1184D340","20221114","1"
"1184D340","20221115","1"
"1184D340","20221121","1"
"1184D340","20221122","1"
"1184D340","20221123","1"
"1184D340","20221128","1"
"1184D340","20221129","1"
"1184D340","20221130","1"
"1184D340","20221201","1"
"1184D340","20221202","1"
"1184D340","20221205","1"
"1184D340","20221206","1"
"1184D340","20221207","1"
"1184D340","20221208","1"
"1184D340","20221212","1"
"1184D340","20221214","1"
"1184D340","20221215","1"
"1184D340","20221216","1"
"1184D340","20221219","1"
"1184D340","20221220","1"
"1184D340","20221221","1"
"1184D340","20221222","1"
"5A846025","20221111","1"
"5A846025","20221116","1"
"5A846025","20221117","1"
"5A846025","20221118","1"
"5A846025","20221125","1"
"5A846025","20221209","1"
"5A846025","20221213","1"
"3605DE78","20221124","1"
"3605DE78","20221126","1"
"3605DE78","20221127","1"
"3605DE78","20221203","1"
"3605DE78","20221204","1"
"3605DE78","20221210","1"
"3605DE78","20221211","1"
"3605DE78","20221217","1"
"3605DE78","20221218","1"
"C3D8D867","20221105","1"
"C3D8D867","20221106","1"
"C3D8D867","20221112","1"
"C3D8D867","20221113","1"
"C3D8D867","20221119","1"
"C3D8D867","20221120","1"
"9043D4B9","20221103","1"
"9043D4B9","20221107","1"
"9043D4B9","20221108","1"
"9043D4B9","20221109","1"
"9043D4B9","20221110","1"
"9043D4B9","20221114","1"
"9043D4B9","20221115","1"
"9043D4B9","20221116","1"
"9043D4B9","20221117","1"
"9043D4B9","20221121","1"
"9043D4B9","20221122","1"
"9043D4B9","20221123","1"
"9043D4B9","20221125","1"
"9043D4B9","20221128","1"
"9043D4B9","20221129","1"
"9043D4B9","20221130","1"
"9043D4B9","20221201","1"
"9043D4B9","20221202","1"
"9043D4B9","20221205","1"
"9043D4B9","20221206","1"
"9043D4B9","20221207","1"
"9043D4B9","20221208","1"
"9043D4B9","20221209","1"
"9043D4B9","20221212","1"
"9043D4B9","20221213","1"
"9043D4B9","20221214","1"
"9043D4B9","20221215","1"
"9043D4B9","20221216","1"
"9043D4B9","20221219","1"
"9043D4B9","20221220","1"
"9043D4B9","20221221","1"
"9043D4B9","20221222","1"
"9043D4B9","20221223","1"
"C313F35C","20221104","1"
"C313F35C","20221111","1"
"C313F35C","20221118","1"
"5F54C9E7","20221103","1"
"5F54C9E7","20221104","1"
"5F54C9E7","20221121","1"
"5F54C9E7","20221122","1"
"5F54C9E7","20221123","1"
"5F54C9E7","20221125","1"
"5F54C9E7","20221128","1"
"5F54C9E7","20221129","1"
"5F54C9E7","20221130","1"
"5F54C9E7","20221201","1"
"5F54C9E7","20221202","1"
"5F54C9E7","20221205","1"
"5F54C9E7","20221206","1"
"5F54C9E7","20221207","1"
"5F54C9E7","20221208","1"
"5F54C9E7","20221209","1"
"5F54C9E7","20221212","1"
"5F54C9E7","20221213","1"
"5F54C9E7","20221214","1"
"5F54C9E7","20221215","1"
"5F54C9E7","20221216","1"
"5F54C9E7","20221219","1"
"5F54C9E7","20221220","1"
"5F54C9E7","20221221","1"
"5F54C9E7","20221222","1"
"5F54C9E7","20221223","1"
"E31C95B3","20221107","1"
"E31C95B3","20221108","1"
"E31C95B3","20221109","1"
"E31C95B3","20221110","1"
"E31C95B3","20221111","1"
"E31C95B3","20221114","1"
"E31C95B3","20221115","1"
"E31C95B3","20221116","1"
"E31C95B3","20221117","1"
"E31C95B3","20221118","1"
"2FFB7E7A","20221104","1"
"2FFB7E7A","20221121","1"
"2FFB7E7A","20221122","1"
"2FFB7E7A","20221123","1"
"2FFB7E7A","20221125","1"
"2FFB7E7A","20221128","1"
"2FFB7E7A","20221129","1"
"2FFB7E7A","20221130","1"
"2FFB7E7A","20221201","1"
"2FFB7E7A","20221202","1"
"2FFB7E7A","20221205","1"
"2FFB7E7A","20221206","1"
"2FFB7E7A","20221207","1"
"2FFB7E7A","20221208","1"
"2FFB7E7A","20221209","1"
"2FFB7E7A","20221212","1"
"2FFB7E7A","20221213","1"
"2FFB7E7A","20221214","1"
"2FFB7E7A","20221215","1"
"2FFB7E7A","20221216","1"
"2FFB7E7A","20221219","1"
"2FFB7E7A","20221220","1"
"2FFB7E7A","20221221","1"
"2FFB7E7A","20221222","1"
"2FFB7E7A","20221223","1"
"7E23FBAD","20221107","1"
"7E23FBAD","20221108","1"
"7E23FBAD","20221109","1"
"7E23FBAD","20221110","1"
"7E23FBAD","20221114","1"
"7E23FBAD","20221115","1"
"7E23FBAD","20221116","1"
"7E23FBAD","20221117","1"
"A6A8166C","20221103","1"
"A6A8166C","20221121","1"
"A6A8166C","20221122","1"
"A6A8166C","20221123","1"
"A6A8166C","20221125","1"
"A6A8166C","20221128","1"
"A6A8166C","20221129","1"
"A6A8166C","20221130","1"
"A6A8166C","20221201","1"
"A6A8166C","20221202","1"
"A6A8166C","20221205","1"
"A6A8166C","20221206","1"
"A6A8166C","20221207","1"
"A6A8166C","20221208","1"
"A6A8166C","20221209","1"
"A6A8166C","20221212","1"
"A6A8166C","20221213","1"
"A6A8166C","20221214","1"
"A6A8166C","20221215","1"
"A6A8166C","20221216","1"
"A6A8166C","20221219","1"
"A6A8166C","20221220","1"
"A6A8166C","20221221","1"
"A6A8166C","20221222","1"
"A6A8166C","20221223","1"
"D61B62FE","20221103","1"
"D61B62FE","20221104","1"
"D61B62FE","20221108","1"
"D61B62FE","20221109","1"
"D61B62FE","20221110","1"
"D61B62FE","20221111","1"
"D61B62FE","20221115","1"
"D61B62FE","20221116","1"
"D61B62FE","20221117","1"
"D61B62FE","20221118","1"
"D61B62FE","20221122","1"
"D61B62FE","20221123","1"
"D61B62FE","20221125","1"
"D61B62FE","20221128","1"
"D61B62FE","20221129","1"
"D61B62FE","20221130","1"
"D61B62FE","20221201","1"
"D61B62FE","20221202","1"
"D61B62FE","20221205","1"
"D61B62FE","20221206","1"
"D61B62FE","20221207","1"
"D61B62FE","20221208","1"
"D61B62FE","20221209","1"
"D61B62FE","20221212","1"
"D61B62FE","20221213","1"
"D61B62FE","20221214","1"
"D61B62FE","20221215","1"
"D61B62FE","20221216","1"
"D61B62FE","20221219","1"
"D61B62FE","20221220","1"
"D61B62FE","20221221","1"
"D61B62FE","20221222","1"
"D61B62FE","20221223","1"
"DFCAE503","20221107","1"
"DFCAE503","20221114","1"
"DFCAE503","20221121","1"
"61189D2A","20221103","1"
"61189D2A","20221104","1"
"61189D2A","20221122","1"
"61189D2A","20221123","1"
"61189D2A","20221125","1"
"61189D2A","20221128","1"
"61189D2A","20221129","1"
"61189D2A","20221130","1"
"61189D2A","20221201","1"
"61189D2A","20221202","1"
"61189D2A","20221205","1"
"61189D2A","20221206","1"
"61189D2A","20221207","1"
"61189D2A","20221208","1"
"61189D2A","20221209","1"
"61189D2A","20221212","1"
"61189D2A","20221213","1"
"61189D2A","20221214","1"
"61189D2A","20221215","1"
"61189D2A","20221216","1"
"61189D2A","20221219","1"
"61189D2A","20221220","1"
"61189D2A","20221221","1"
"61189D2A","20221222","1"
"61189D2A","20221223","1"
"BE6DC828","20221108","1"
"BE6DC828","20221109","1"
"BE6DC828","20221110","1"
"BE6DC828","20221111","1"
"BE6DC828","20221115","1"
"BE6DC828","20221116","1"
"BE6DC828","20221117","1"
"BE6DC828","20221118","1"
"18B959B6","20221124","1"
"1C331447","20221105","1"
"1C331447","20221106","1"
"1C331447","20221112","1"
"1C331447","20221113","1"
"1C331447","20221119","1"
"1C331447","20221120","1"
"1C331447","20221126","1"
"1C331447","20221127","1"
"1C331447","20221203","1"
"1C331447","20221204","1"
"1C331447","20221210","1"
"1C331447","20221211","1"
"1C331447","20221217","1"
"1C331447","20221218","1"
"8663EDF8","20221103","1"
"8663EDF8","20221104","1"
"8663EDF8","20221107","1"
"8663EDF8","20221108","1"
"8663EDF8","20221109","1"
"8663EDF8","20221110","1"
"8663EDF8","20221114","1"
"8663EDF8","20221115","1"
"8663EDF8","20221116","1"
"8663EDF8","20221117","1"
"8663EDF8","20221118","1"
"8663EDF8","20221121","1"
"8663EDF8","20221122","1"
"8663EDF8","20221123","1"
"8663EDF8","20221128","1"
"8663EDF8","20221129","1"
"8663EDF8","20221130","1"
"8663EDF8","20221201","1"
"8663EDF8","20221202","1"
"8663EDF8","20221205","1"
"8663EDF8","20221206","1"
"8663EDF8","20221207","1"
"8663EDF8","20221208","1"
"8663EDF8","20221209","1"
"8663EDF8","20221212","1"
"8663EDF8","20221213","1"
"8663EDF8","20221214","1"
"8663EDF8","20221215","1"
"8663EDF8","20221216","1"
"8663EDF8","20221219","1"
"8663EDF8","20221220","1"
"8663EDF8","20221221","1"
"8663EDF8","20221222","1"
"8663EDF8","20221223","1"
"C2772E42","20221105","1"
"C2772E42","20221106","1"
"C2772E42","20221112","1"
"C2772E42","20221113","1"
"C2772E42","20221119","1"
"C2772E42","20221120","1"
"C2772E42","20221126","1"
"C2772E42","20221127","1"
"C2772E42","20221203","1"
"C2772E42","20221204","1"
"C2772E42","20221210","1"
"C2772E42","20221211","1"
"C2772E42","20221217","1"
"C2772E42","20221218","1"
"C2772E42","20221224","1"
"AFA498B2","20221125","1"
"E1F82B57","20221103","1"
"E1F82B57","20221104","1"
"E1F82B57","20221121","1"
"E1F82B57","20221122","1"
"E1F82B57","20221123","1"
"E1F82B57","20221128","1"
"E1F82B57","20221129","1"
"E1F82B57","20221130","1"
"E1F82B57","20221201","1"
"E1F82B57","20221202","1"
"E1F82B57","20221205","1"
"E1F82B57","20221206","1"
"E1F82B57","20221207","1"
"E1F82B57","20221208","1"
"E1F82B57","20221209","1"
"E1F82B57","20221212","1"
"E1F82B57","20221213","1"
"E1F82B57","20221214","1"
"E1F82B57","20221215","1"
"E1F82B57","20221216","1"
"E1F82B57","20221219","1"
"E1F82B57","20221220","1"
"E1F82B57","20221221","1"
"E1F82B57","20221222","1"
"E1F82B57","20221223","1"
"A08D77D3","20221111","1"
"5F1D2B37","20221107","1"
"5F1D2B37","20221108","1"
"5F1D2B37","20221109","1"
"5F1D2B37","20221110","1"
"5F1D2B37","20221114","1"
"5F1D2B37","20221115","1"
"5F1D2B37","20221116","1"
"5F1D2B37","20221117","1"
"5F1D2B37","20221118","1"
"19000B63","20221111","1"
"19000B63","20221125","1"
"A9C5B58E","20221103","1"
"A9C5B58E","20221104","1"
"A9C5B58E","20221122","1"
"A9C5B58E","20221123","1"
"A9C5B58E","20221128","1"
"A9C5B58E","20221129","1"
"A9C5B58E","20221130","1"
"A9C5B58E","20221201","1"
"A9C5B58E","20221202","1"
"A9C5B58E","20221205","1"
"A9C5B58E","20221206","1"
"A9C5B58E","20221207","1"
"A9C5B58E","20221208","1"
"A9C5B58E","20221209","1"
"A9C5B58E","20221212","1"
"A9C5B58E","20221213","1"
"A9C5B58E","20221214","1"
"A9C5B58E","20221215","1"
"A9C5B58E","20221216","1"
"A9C5B58E","20221219","1"
"A9C5B58E","20221220","1"
"A9C5B58E","20221221","1"
"A9C5B58E","20221222","1"
"A9C5B58E","20221223","1"
"BBAB2A48","20221108","1"
"BBAB2A48","20221109","1"
"BBAB2A48","20221110","1"
